date,6857.T,8306.T,1570.T,8035.T,7011.T,6146.T,8316.T,7974.T,7203.T,9983.T,6758.T,6861.T,8058.T,7012.T,4063.T,8031.T,8766.T,8001.T,6367.T,8002.T,9432.T,2914.T,9101.T,1321.T,8591.T,5020.T,4661.T
2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517296095187121,0.0,0.0,0.5284985351521649,0.023801617471785563,0.0,0.0,0.0,0.29508055047776566,0.0
2025-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520182493359896,0.0,0.0,0.5253115864102222,0.023879138812224893,0.0,0.0,0.0,0.2979061350493209,0.0
2025-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1514841952982613,0.0,0.0,0.5234599575252326,0.023535871754268172,0.0,0.0,0.0,0.30063250423019905,0.0
2025-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531640619575573,0.0,0.0,0.5215077207961658,0.023132032652943058,0.0,0.0,0.0,0.3013171373087247,0.0
2025-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15177624894781935,0.0,0.0,0.5190888837084431,0.023166092225287954,0.0,0.0,0.0,0.3050841398903447,0.0
2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15339781647901085,0.0,0.0,0.5163357073896423,0.023035529032385302,0.0,0.0,0.0,0.30635328503018955,0.0
2025-12-09,0.006099659626122895,0.0,0.0,0.0012320887002111357,0.0,0.0,0.0,0.0005600166921533146,0.0,0.0004570206862297889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15456555197151667,0.0,0.0,0.5115821248862426,0.022827259228210335,0.0,0.0,0.0,0.30186597660104425,0.0008103016082691058
2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14665182761719703,0.0,0.0,0.5118219756504611,0.0,0.0,0.0,0.0,0.30253867512370136,0.0
2025-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14836700429084956,0.0,0.0,0.5340673827416819,0.0,0.0,0.0,0.0,0.3075781898885538,0.0
2025-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14969864185311785,0.0,0.0,0.5345901689119233,0.0,0.0,0.0,0.0,0.31084155051952667,0.0
2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486503561920713,0.0,0.0,0.534968484812481,0.0,0.0,0.0,0.0,0.31402993614057734,0.0
2025-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465798359502396,0.0,0.0,0.5410791900708921,0.0,0.0,0.0,0.0,0.31122792404128274,0.0
2025-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14697463198133134,0.0,0.0,0.544938691348772,0.0,0.0,0.0,0.0,0.30696423992124544,0.0
2025-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14428627585999854,0.0,0.0,0.5487501956170743,0.0,0.0,0.0,0.0,0.30584622457501026,0.0
2025-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14481070902191578,0.0,0.0,0.546512005665338,0.0,0.0,0.0,0.0,0.3075666648069817,0.0
2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14543817315044966,0.0,0.0,0.5408391111961983,0.0,0.0,0.0,0.0,0.3126072828341026,0.0
2025-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1454900717421871,0.0,0.0,0.5427563327018775,0.0,0.0,0.0,0.0,0.31064566753565065,0.0
2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14572844896892068,0.0,0.0,0.5421555540272537,0.0,0.0,0.0,0.0,0.31100929535251626,0.0
2025-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456558695416236,0.0,0.0,0.5419012496615034,0.0,0.0,0.0,0.0,0.3113395219088692,0.0
2025-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1453815149040973,0.0,0.0,0.5449773004362772,0.0,0.0,0.0,0.0,0.3085462365450261,0.0
2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15163724189040031,0.0,0.0,0.5389738724265849,0.0,0.0,0.0,0.0,0.30830463389705526,0.0
2025-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14974340308385953,0.0,0.0,0.5399405823215774,0.0,0.0,0.0,0.0,0.30922361905311857,0.0
2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1497928501921243,0.0,0.0,0.5395901960132771,0.0,0.0,0.0,0.0,0.30953758714238344,0.0
2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14955541286928295,0.0,0.0,0.5308411442269333,0.0,0.0,0.0,0.0,0.31854950665596976,0.0
2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14941397992096725,0.0,0.0,0.5364082532756644,0.0,0.0,0.0,0.0,0.3131027431263215,0.0
2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14810457256861673,0.0,0.0,0.5316779509170731,0.0,0.0,0.0,0.0,0.3191424794551633,0.0
2026-01-09,0.004396445080000688,0.0,0.0,0.0012875443689297232,0.0,0.0,0.0,0.0004896743128678438,0.0,0.0005005287805441785,0.0,0.0,0.0,0.0,0.0,0.00014387243815475902,0.0,0.14680887297607179,0.0,0.0,0.5295841297991548,0.0004934930626696018,0.00023053793998109066,0.0,0.0,0.3148385933539389,0.0012263078876865363
2026-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1421104099048217,0.0,0.0,0.5206118128326644,0.0,0.0,0.0,0.0,0.32157611621394966,0.0
2026-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14148390664713067,0.0,0.0,0.5254871479423134,0.0,0.0,0.0,0.0,0.329942330527061,0.0
2026-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14374814844125522,0.0,0.0,0.5268465806963456,0.0,0.0,0.0,0.0,0.32753656859651387,0.0
2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458013856369009,0.0,0.0,0.5232014481965082,0.0,0.0,0.0,0.0,0.32972595966799145,0.0
2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14501198546806904,0.0,0.0,0.5266055270545976,0.0,0.0,0.0,0.0,0.3277139403828516,0.0
2026-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429138246077709,0.0,0.0,0.533006329503357,0.0,0.0,0.0,0.0,0.32341162057084233,0.0
2026-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14175530127199518,0.0,0.0,0.5264604705771321,0.0,0.0,0.0,0.0,0.33111204116472376,0.0
2026-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14203965674824823,0.0,0.0,0.5214106991251849,0.0,0.0,0.0,0.0,0.3358792163784058,0.0
2026-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401166089556212,0.0,0.0,0.5234626009818765,0.0,0.0,0.0,0.0,0.33575327946637007,0.0
2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13766161730376186,0.0,0.0,0.527457372998539,0.0,0.0,0.0,0.0,0.33420583290808703,0.0
2026-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13767884257223864,0.0,0.0,0.5240557366075249,0.0,0.0,0.0,0.0,0.33758725041365495,0.0
2026-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13802435255990606,0.0,0.0,0.5252031978828439,0.0,0.0,0.0,0.0,0.33609015655270447,0.0
2026-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13686394972293586,0.0,0.0,0.5179893266946054,0.0,0.0,0.0,0.0,0.3444680956816352,0.0
2026-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13568885977569017,0.0,0.0,0.5160058428599869,0.0,0.0,0.0,0.0,0.34763625089665023,0.0
